age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category
34,63.9,183.0,12.84,yes,Pune,Doctor,Medium
74,82.0,182.2,28.8,no,Delhi,Business,Medium
31,82.2,152.8,45.65,yes,Lucknow,Student,Medium
31,57.7,167.0,29.25,yes,Mumbai,Private,High
30,83.3,164.7,26.48,no,Lucknow,Business,High
24,65.7,177.8,38.01,no,Mumbai,Government,High
61,70.3,158.6,9.09,no,Delhi,Private,Medium
72,70.6,185.6,45.47,no,Pune,Doctor,High
32,103.7,155.3,29.73,no,Pune,Doctor,High
36,68.2,168.6,34.94,no,Kolkata,Teacher,Medium
80,44.9,158.0,41.31,no,Bangalore,Doctor,Low
60,59.3,176.6,32.48,yes,Hyderabad,Doctor,Low
64,81.1,149.4,32.78,no,Bangalore,Private,Medium
61,65.7,168.3,37.02,no,Lucknow,Teacher,Low
52,70.2,168.1,4.51,no,Kolkata,Business,Medium
34,63.5,161.0,20.35,no,Delhi,Private,Low
52,40.0,182.2,48.22,no,Chennai,Business,Low
36,58.3,187.0,14.38,yes,Delhi,Teacher,Medium
37,68.8,166.0,28.03,yes,Hyderabad,Business,Low
53,43.5,171.3,10.42,no,Mumbai,Business,Low
52,52.3,163.8,17.52,yes,Hyderabad,Government,Medium
49,64.9,157.4,36.42,no,Lucknow,Student,High
75,65.0,158.8,32.87,no,Delhi,Teacher,Medium
65,75.9,159.1,21.89,no,Bangalore,Teacher,Low
61,65.8,182.5,47.03,yes,Chennai,Government,Medium
57,75.4,174.3,39.2,no,Hyderabad,Engineer,Medium
41,59.5,160.5,14.86,yes,Kolkata,Student,Low
78,73.2,161.4,24.34,yes,Delhi,Private,Low
78,92.1,160.0,44.15,no,Chennai,Private,Medium
34,74.3,151.2,3.08,yes,Hyderabad,Business,Medium
24,66.5,175.2,29.91,no,Lucknow,Engineer,Medium
60,55.9,168.7,13.13,yes,Chennai,Student,Medium
67,71.3,187.1,5.06,no,Bangalore,Business,Low
18,66.7,149.2,45.82,no,Mumbai,Freelancer,Medium
52,78.4,178.5,41.18,no,Pune,Private,Low
49,42.7,179.4,10.89,no,Chennai,Student,Low
53,67.2,180.7,42.17,no,Chennai,Doctor,Low
30,76.3,172.5,9.03,no,Delhi,Business,Medium
23,71.9,179.2,24.86,no,Kolkata,Student,High
75,65.0,173.1,36.84,no,Delhi,Student,Low
31,64.8,162.5,27.62,yes,Bangalore,Engineer,Medium
54,53.5,166.0,42.84,no,Chennai,Student,Low
65,75.7,165.7,31.61,no,Mumbai,Freelancer,Low
32,76.4,181.6,22.73,yes,Chennai,Doctor,Low
64,48.8,182.8,46.41,yes,Mumbai,Doctor,Medium
79,81.5,178.1,3.74,no,Pune,Freelancer,Low
21,60.2,170.6,25.44,no,Mumbai,Student,Medium
57,64.4,149.4,33.72,no,Pune,Freelancer,Medium
76,97.8,178.2,42.13,no,Hyderabad,Business,Low
33,94.0,177.8,27.98,no,Hyderabad,Engineer,Low
45,48.3,172.8,44.5,no,Pune,Business,Medium
33,50.8,174.8,22.46,no,Mumbai,Freelancer,High
79,54.2,161.9,17.22,no,Lucknow,Student,Medium
21,93.8,166.6,48.74,no,Kolkata,Doctor,Low
62,60.9,161.8,34.02,no,Delhi,Freelancer,Medium
43,47.9,168.4,22.44,no,Pune,Teacher,Medium
45,88.5,178.8,44.15,no,Hyderabad,Engineer,Low
49,78.9,174.4,34.79,no,Pune,Private,Medium
62,103.8,159.6,32.62,yes,Bangalore,Business,Low
19,78.9,188.3,36.97,no,Hyderabad,Doctor,Medium
48,69.5,171.7,37.44,no,Kolkata,Business,Medium
20,73.8,163.3,25.66,yes,Lucknow,Student,Medium
71,63.2,167.0,22.13,no,Kolkata,Government,Medium
25,89.6,164.5,45.65,no,Mumbai,Business,Low
41,90.4,172.3,25.87,yes,Kolkata,Engineer,Medium
32,46.3,156.8,12.36,no,Bangalore,Teacher,Low
60,84.1,172.9,27.04,no,Bangalore,Freelancer,Medium
48,53.9,178.4,3.65,no,Pune,Teacher,Low
26,106.2,176.6,36.72,no,Chennai,Student,Medium
56,92.8,172.6,8.1,no,Kolkata,Engineer,Low
62,52.9,175.8,7.36,no,Hyderabad,Teacher,Low
19,73.6,173.9,47.43,no,Chennai,Doctor,Medium
25,84.9,180.5,39.08,yes,Hyderabad,Business,Low
24,60.6,167.6,21.88,no,Bangalore,Student,High
73,49.5,160.9,13.5,no,Pune,Doctor,Low
61,71.5,173.7,42.49,no,Pune,Student,Low
68,67.6,180.8,48.49,no,Kolkata,Engineer,Medium
56,56.3,166.1,26.4,no,Mumbai,Student,High
59,88.5,186.0,29.84,no,Mumbai,Private,Medium
78,50.7,173.8,13.67,no,Lucknow,Teacher,High
74,68.4,179.3,30.28,yes,Kolkata,Engineer,Low
33,72.7,158.4,21.23,no,Hyderabad,Freelancer,Low
52,74.6,177.9,42.59,no,Lucknow,Government,Low
47,87.0,174.7,20.1,yes,Chennai,Student,Medium
27,66.4,191.1,33.14,yes,Lucknow,Doctor,Medium
55,40.0,175.2,11.77,yes,Chennai,Engineer,Low
35,64.2,176.5,6.35,yes,Pune,Government,Medium
67,80.9,161.8,3.94,no,Mumbai,Freelancer,Medium
22,67.8,173.2,21.95,no,Lucknow,Government,Medium
70,67.9,181.5,9.85,yes,Lucknow,Engineer,Medium
46,77.9,166.5,49.69,no,Chennai,Freelancer,Low
56,79.9,162.9,40.32,yes,Mumbai,Student,Medium
77,43.2,190.1,35.28,no,Delhi,Student,Low
51,69.7,167.2,40.56,no,Mumbai,Private,Low
60,67.1,179.1,14.61,yes,Pune,Government,Medium
79,71.1,165.2,44.2,no,Delhi,Engineer,Medium
62,40.5,165.6,49.79,yes,Kolkata,Business,High
40,89.8,168.8,15.91,no,Delhi,Freelancer,High
22,70.1,175.7,49.26,yes,Bangalore,Business,High
47,76.4,181.7,17.38,yes,Hyderabad,Teacher,Low
23,96.5,164.4,2.56,no,Chennai,Engineer,Low
73,76.5,181.2,19.63,no,Delhi,Freelancer,High
75,46.9,171.4,49.88,no,Bangalore,Private,Low
78,68.7,168.2,32.49,no,Pune,Business,Low
63,80.1,175.6,35.38,yes,Bangalore,Private,Medium
61,70.8,184.3,13.44,yes,Chennai,Doctor,Medium
21,95.6,175.2,9.0,no,Mumbai,Engineer,Low
46,57.2,162.7,44.5,no,Bangalore,Business,Medium
40,88.7,171.5,21.84,no,Hyderabad,Private,High
23,82.6,175.6,2.2,no,Delhi,Student,Medium
49,71.3,164.1,16.12,yes,Chennai,Doctor,Low
59,75.0,172.8,11.4,no,Delhi,Teacher,Low
35,55.3,162.8,30.98,no,Mumbai,Business,Low
32,65.4,176.3,38.29,yes,Chennai,Student,Medium
57,78.7,184.6,25.88,no,Bangalore,Doctor,Medium
75,67.8,169.2,10.92,yes,Delhi,Doctor,Low
49,70.9,177.5,4.78,yes,Hyderabad,Teacher,High
26,84.9,180.2,17.05,no,Pune,Government,Medium
54,41.4,165.7,40.69,no,Delhi,Freelancer,Medium
27,75.5,174.2,22.14,no,Hyderabad,Private,Low
37,96.6,181.4,14.11,no,Bangalore,Government,High
23,64.3,186.4,2.99,no,Pune,Student,Medium
65,51.3,167.2,25.81,yes,Lucknow,Business,Low
73,64.2,158.7,34.87,no,Bangalore,Engineer,Medium
76,47.2,175.8,11.14,yes,Mumbai,Doctor,Low
80,73.4,172.3,27.79,no,Mumbai,Business,Medium
20,68.9,170.3,22.2,no,Pune,Engineer,Medium
59,74.8,164.8,35.79,no,Bangalore,Government,Low
28,68.0,178.8,43.31,no,Pune,Business,Medium
60,72.9,164.1,16.74,yes,Chennai,Business,Low
34,76.8,163.2,45.43,no,Bangalore,Freelancer,Medium
49,52.0,168.7,35.93,no,Lucknow,Doctor,Medium
21,75.2,179.3,3.78,no,Bangalore,Doctor,Low
80,91.7,156.4,39.98,yes,Lucknow,Business,High
21,55.6,159.9,25.74,no,Pune,Business,Medium
34,74.6,161.8,47.38,no,Lucknow,Freelancer,Low
58,89.4,189.8,17.53,yes,Kolkata,Government,Low
36,52.7,172.8,30.38,no,Pune,Teacher,Medium
22,82.0,159.6,47.9,yes,Chennai,Engineer,Low
49,66.7,168.7,15.02,no,Chennai,Student,Low
39,85.2,177.7,24.65,yes,Hyderabad,Student,Medium
73,57.6,190.0,38.12,no,Mumbai,Teacher,Low
23,69.9,154.6,35.17,no,Mumbai,Government,Low
52,47.2,159.3,42.26,no,Mumbai,Business,Low
39,76.6,166.6,26.95,no,Delhi,Business,Low
18,76.7,167.0,17.31,no,Chennai,Teacher,Low
37,78.1,166.8,27.68,no,Kolkata,Student,High
39,77.4,168.9,18.8,no,Mumbai,Doctor,Medium
65,68.6,190.3,10.47,no,Mumbai,Doctor,Medium
72,47.8,157.3,28.64,no,Mumbai,Government,Medium
28,84.9,171.6,4.32,yes,Mumbai,Business,Low
30,69.4,175.6,3.76,no,Mumbai,Engineer,Medium
76,75.9,155.5,5.1,no,Delhi,Student,Low
59,67.2,184.3,34.29,no,Kolkata,Private,Medium
20,99.4,168.4,21.54,no,Chennai,Engineer,Low
26,61.5,159.2,25.72,no,Kolkata,Freelancer,Low
77,60.9,185.5,18.48,yes,Bangalore,Business,High
29,46.6,176.8,14.17,no,Hyderabad,Government,Low
40,71.7,164.6,19.2,no,Chennai,Government,Low
31,97.9,177.3,11.28,no,Mumbai,Student,Low
50,71.9,173.9,34.58,no,Bangalore,Doctor,Medium
35,73.4,154.6,6.88,yes,Hyderabad,Government,Low
66,84.6,155.6,26.81,no,Bangalore,Private,Medium
76,72.4,173.4,24.89,yes,Pune,Doctor,Low
58,88.0,152.3,16.49,yes,Lucknow,Government,Low
26,90.2,180.1,6.91,yes,Bangalore,Engineer,Low
40,61.1,156.2,35.76,no,Bangalore,Student,Medium
27,48.5,179.2,29.34,no,Mumbai,Government,Low
36,80.3,184.2,40.85,no,Lucknow,Private,High
78,74.8,174.9,13.31,no,Lucknow,Business,Low
64,54.3,140.0,40.0,no,Pune,Freelancer,Medium
22,59.8,181.2,16.01,no,Hyderabad,Freelancer,Low
64,59.8,165.6,7.4,no,Lucknow,Teacher,Medium
69,72.2,169.4,8.48,no,Bangalore,Government,Low
40,85.0,162.6,12.61,no,Kolkata,Freelancer,Low
47,85.8,186.8,34.76,no,Mumbai,Government,High
42,81.9,171.8,13.71,no,Bangalore,Government,Medium
45,65.6,165.9,30.99,no,Lucknow,Government,Medium
51,103.3,183.4,14.31,yes,Bangalore,Freelancer,Medium
62,70.5,178.8,19.53,no,Pune,Teacher,Low
73,64.2,158.7,44.71,yes,Kolkata,Private,Medium
65,49.5,173.3,26.02,no,Hyderabad,Private,Low
64,64.8,172.2,30.81,no,Delhi,Teacher,Medium
42,76.6,155.3,11.09,no,Delhi,Government,Low
27,46.2,178.3,8.31,no,Kolkata,Business,Medium
31,55.7,169.7,21.83,no,Hyderabad,Private,Medium
59,63.0,191.5,43.06,no,Delhi,Teacher,Low
74,58.4,184.1,13.56,no,Chennai,Private,Low
63,57.1,172.2,31.84,no,Hyderabad,Engineer,Low
75,86.9,169.1,43.86,yes,Chennai,Doctor,Low
47,45.2,149.6,46.85,no,Hyderabad,Teacher,Medium
72,72.6,178.4,49.7,no,Chennai,Doctor,Medium
80,77.8,169.3,38.62,no,Pune,Government,Medium
58,62.7,165.3,5.6,yes,Delhi,Government,Low
42,66.6,170.2,43.83,no,Chennai,Engineer,High
31,69.4,185.5,44.51,yes,Chennai,Student,Medium
52,79.5,183.6,28.75,no,Delhi,Private,Low
69,93.0,183.6,5.24,no,Kolkata,Government,Medium
65,50.7,159.6,24.88,no,Hyderabad,Student,Low
51,56.3,185.8,12.11,no,Mumbai,Freelancer,Medium
27,57.0,165.1,23.22,no,Chennai,Business,Medium
52,69.8,177.5,36.76,no,Hyderabad,Doctor,Medium
28,64.0,176.3,34.04,no,Delhi,Business,Low
28,80.0,168.6,39.44,no,Mumbai,Teacher,Medium
38,60.2,172.1,24.87,no,Mumbai,Freelancer,Medium
38,56.7,153.6,26.52,no,Hyderabad,Business,Low
39,58.6,170.6,46.91,yes,Bangalore,Freelancer,Low
62,71.7,167.6,32.3,no,Mumbai,Government,Medium
24,84.5,192.0,37.88,no,Chennai,Engineer,Medium
72,69.3,170.3,33.9,no,Kolkata,Business,Medium
34,61.6,162.9,32.74,no,Hyderabad,Freelancer,Medium
79,54.5,171.2,45.85,yes,Chennai,Government,Medium
19,91.9,163.3,19.11,no,Bangalore,Teacher,Low
29,43.6,155.8,22.53,no,Mumbai,Teacher,Low
74,67.2,174.1,20.23,yes,Hyderabad,Engineer,Medium
59,81.1,170.1,38.73,no,Bangalore,Doctor,High
35,67.0,179.9,43.68,yes,Chennai,Student,Low
71,61.5,184.6,19.16,no,Chennai,Freelancer,High
76,78.0,188.9,8.83,yes,Lucknow,Engineer,High
28,53.6,172.3,25.72,no,Chennai,Student,Medium
33,43.9,176.9,49.25,no,Kolkata,Freelancer,High
66,75.3,172.8,11.78,no,Chennai,Engineer,Medium
68,55.1,146.8,23.7,no,Pune,Engineer,Medium
35,72.0,182.4,15.03,no,Chennai,Business,Medium
52,68.2,175.5,46.29,no,Mumbai,Business,High
70,73.9,175.6,28.44,no,Hyderabad,Business,High
76,66.6,164.9,29.78,no,Hyderabad,Engineer,Medium
43,78.3,163.6,2.4,no,Hyderabad,Business,Low
33,59.4,169.3,33.33,no,Kolkata,Government,Medium
23,81.7,175.6,16.7,no,Hyderabad,Engineer,Medium
74,51.7,150.5,26.64,yes,Mumbai,Business,Medium
61,87.6,172.0,27.49,no,Bangalore,Student,Medium
60,100.8,186.9,30.43,no,Delhi,Doctor,Low
64,71.6,168.7,41.53,no,Lucknow,Business,Medium
64,93.5,150.2,16.35,no,Pune,Freelancer,High
65,97.4,168.1,14.3,yes,Hyderabad,Teacher,Low
59,65.2,172.9,40.2,no,Mumbai,Government,Medium
29,70.7,173.8,36.5,no,Hyderabad,Doctor,Medium
77,57.8,171.5,12.83,no,Kolkata,Teacher,High
30,58.8,189.4,2.04,no,Mumbai,Doctor,Medium
21,73.5,171.4,33.96,no,Pune,Business,Medium
56,45.5,171.9,9.54,no,Pune,Private,High
71,82.5,164.3,47.94,yes,Delhi,Student,Medium
19,72.5,179.4,31.01,yes,Mumbai,Business,Medium
43,80.2,187.0,42.78,no,Hyderabad,Government,Low
76,67.3,163.7,40.67,no,Hyderabad,Private,High
44,80.1,168.9,28.77,no,Delhi,Engineer,Medium
44,73.7,146.8,23.04,no,Kolkata,Private,Medium
32,77.6,161.6,25.85,no,Mumbai,Freelancer,Medium
80,83.5,189.7,40.54,yes,Pune,Freelancer,Low
25,51.0,167.0,32.74,no,Kolkata,Private,Medium
24,59.5,172.3,11.87,no,Kolkata,Teacher,Low
80,104.7,162.7,31.25,no,Bangalore,Doctor,Medium
64,73.1,174.5,21.42,no,Bangalore,Freelancer,Low
72,44.2,168.3,4.94,no,Mumbai,Student,Low
63,44.3,174.1,20.3,no,Mumbai,Teacher,Low
80,68.9,171.0,12.92,yes,Hyderabad,Student,Medium
57,62.2,184.4,42.25,no,Hyderabad,Teacher,Low
77,57.9,171.7,7.04,yes,Lucknow,Business,Low
29,96.9,161.7,19.31,no,Kolkata,Private,Medium
30,64.5,163.6,35.38,yes,Bangalore,Government,Low
79,82.3,151.3,45.07,yes,Lucknow,Engineer,High
60,73.8,171.3,18.1,no,Lucknow,Teacher,Medium
34,65.6,169.4,31.11,no,Lucknow,Freelancer,Medium
80,52.9,185.1,19.94,no,Mumbai,Private,Low
78,81.5,158.3,11.74,no,Pune,Student,Low
34,40.0,163.0,17.63,no,Mumbai,Business,Low
73,83.1,163.1,32.52,no,Pune,Private,Low
53,72.3,167.5,36.38,no,Mumbai,Doctor,Medium
38,79.3,157.4,19.79,yes,Bangalore,Doctor,Low
25,70.1,167.2,9.32,yes,Mumbai,Government,Medium
22,51.5,170.2,8.7,no,Kolkata,Business,Low
43,76.0,170.5,41.01,no,Mumbai,Private,Low
33,82.7,182.7,33.36,no,Pune,Freelancer,Low
53,62.8,169.7,36.95,no,Chennai,Government,Medium
45,79.9,169.5,25.44,no,Hyderabad,Freelancer,Medium
71,74.4,181.5,23.95,no,Delhi,Private,Medium
46,76.8,170.0,12.14,no,Kolkata,Doctor,Medium
64,57.1,157.8,10.08,no,Mumbai,Freelancer,Low
29,89.2,159.2,9.39,yes,Chennai,Student,Medium
54,74.4,159.3,49.61,no,Bangalore,Government,Low
47,82.5,157.8,41.4,no,Pune,Engineer,Medium
40,64.2,190.0,32.05,no,Pune,Government,Low
33,84.7,159.3,12.29,yes,Lucknow,Private,Medium
31,63.7,169.6,18.21,no,Pune,Business,Low
27,56.6,170.5,18.84,no,Lucknow,Engineer,High
24,96.6,168.2,24.93,no,Kolkata,Engineer,Medium
62,40.0,162.2,22.26,no,Kolkata,Business,Medium
69,114.8,174.6,46.84,no,Mumbai,Teacher,Medium
77,80.5,154.8,36.6,no,Lucknow,Student,Medium
78,65.3,159.3,5.91,no,Bangalore,Business,Medium
54,74.9,181.2,19.28,no,Mumbai,Student,Low
46,80.5,159.0,8.38,no,Lucknow,Private,Low
20,65.0,183.0,15.41,no,Chennai,Engineer,Medium
32,100.5,183.8,48.03,yes,Delhi,Engineer,Low
53,92.1,184.0,35.85,no,Hyderabad,Teacher,Low
64,110.9,178.4,2.38,no,Hyderabad,Engineer,Medium
63,51.7,156.2,17.79,no,Bangalore,Business,Medium
69,73.2,154.6,23.06,no,Delhi,Private,Medium
36,49.2,158.8,30.92,no,Chennai,Student,Low
30,53.6,160.5,25.99,no,Kolkata,Teacher,Medium
59,65.1,157.0,5.35,no,Chennai,Government,Low
38,65.4,163.2,26.75,no,Hyderabad,Business,Medium
54,75.5,177.7,8.25,no,Delhi,Student,High
44,68.3,176.5,26.92,no,Bangalore,Freelancer,Medium
72,82.0,173.0,13.81,yes,Lucknow,Student,Low
69,74.8,167.9,8.92,no,Mumbai,Doctor,Low
46,94.7,169.3,15.82,yes,Delhi,Doctor,Medium
37,82.4,173.0,6.78,no,Bangalore,Freelancer,Medium
42,52.3,165.3,15.63,no,Delhi,Business,Medium
23,67.8,179.8,43.61,no,Lucknow,Teacher,Low
80,68.8,156.9,16.74,no,Pune,Student,Low
53,76.6,162.2,24.57,no,Lucknow,Student,Medium
19,86.1,160.7,26.95,yes,Hyderabad,Business,Low
39,74.2,174.6,10.56,yes,Pune,Teacher,High
49,78.7,158.0,23.21,no,Kolkata,Government,Medium
33,53.0,160.8,42.94,no,Hyderabad,Engineer,Low
35,63.1,174.2,5.87,no,Kolkata,Government,Low
22,41.3,161.3,46.3,no,Mumbai,Teacher,Low
71,76.6,178.4,43.81,no,Kolkata,Engineer,Low
53,82.6,178.1,43.08,yes,Lucknow,Private,Low
47,50.2,164.6,11.53,yes,Chennai,Private,Medium
62,72.4,171.3,25.25,no,Hyderabad,Student,High
36,68.5,190.6,31.58,yes,Hyderabad,Doctor,Medium
40,95.3,178.7,6.8,yes,Pune,Doctor,Medium
51,56.6,174.9,28.73,no,Hyderabad,Private,Low
30,83.8,185.5,42.32,yes,Mumbai,Business,Low
60,87.1,160.4,46.95,no,Pune,Private,Medium
79,67.1,182.6,15.36,no,Hyderabad,Government,Medium
71,74.4,173.6,15.86,yes,Delhi,Teacher,Medium
46,86.2,184.6,15.0,yes,Lucknow,Teacher,Medium
53,53.5,164.8,9.37,no,Pune,Engineer,Medium
39,63.6,183.9,22.67,no,Pune,Private,Low
69,72.8,152.6,39.65,no,Hyderabad,Business,Medium
69,101.0,166.2,36.18,no,Chennai,Freelancer,Medium
64,64.0,172.7,45.22,yes,Bangalore,Freelancer,Low
53,66.0,176.6,19.08,no,Delhi,Freelancer,Low
26,93.2,149.1,29.47,yes,Hyderabad,Teacher,Low
56,79.9,157.5,38.79,no,Lucknow,Freelancer,Medium
68,102.7,159.2,45.11,no,Hyderabad,Business,Low
36,86.4,160.6,43.84,yes,Hyderabad,Engineer,Low
55,67.8,162.5,24.34,yes,Kolkata,Government,Low
23,65.7,171.6,45.53,yes,Delhi,Student,Low
69,57.6,184.8,23.31,yes,Kolkata,Business,Medium
64,50.4,166.2,45.34,yes,Pune,Doctor,High
32,75.1,185.5,39.29,no,Chennai,Student,High
74,79.4,170.8,12.64,no,Pune,Teacher,Low
37,81.2,167.9,46.62,yes,Hyderabad,Government,Medium
26,68.1,180.5,13.64,yes,Chennai,Engineer,Low
49,99.0,168.4,45.6,no,Chennai,Engineer,High
21,49.6,162.2,31.53,no,Hyderabad,Freelancer,High
67,47.9,183.3,34.03,no,Mumbai,Doctor,High
35,57.7,169.6,7.25,no,Pune,Business,Low
22,70.1,187.9,5.16,no,Kolkata,Doctor,Low
37,53.5,166.5,48.48,no,Delhi,Business,Medium
40,90.2,156.7,18.17,no,Hyderabad,Doctor,Low
79,58.9,162.3,42.53,yes,Delhi,Doctor,High
28,56.2,163.3,35.81,no,Lucknow,Engineer,Medium
54,85.8,169.0,31.0,yes,Pune,Business,Low
39,73.1,162.1,34.89,no,Delhi,Doctor,Medium
75,81.8,157.5,6.29,no,Mumbai,Government,Medium
21,69.3,166.8,21.79,no,Mumbai,Government,Medium
46,74.1,170.9,31.14,no,Kolkata,Teacher,Low
61,48.5,174.1,43.64,no,Mumbai,Government,Medium
51,67.8,169.8,36.3,no,Hyderabad,Private,Medium
30,54.3,183.7,14.13,no,Chennai,Government,Low
59,99.3,170.6,49.28,yes,Pune,Government,Low
26,89.4,148.2,32.87,no,Pune,Engineer,Medium
59,60.2,172.5,26.06,yes,Delhi,Engineer,Medium
48,66.9,170.1,39.51,yes,Lucknow,Engineer,Low
24,67.6,177.4,30.93,no,Chennai,Engineer,Low
21,102.3,158.8,36.08,no,Lucknow,Freelancer,Low
36,75.9,180.6,31.62,no,Lucknow,Doctor,Low
59,63.6,172.7,10.58,no,Mumbai,Private,Low
47,72.2,171.4,28.08,no,Delhi,Government,High
48,46.9,179.4,15.59,no,Pune,Doctor,Low
52,68.9,181.6,29.37,no,Bangalore,Government,Medium
74,53.8,180.6,8.02,no,Chennai,Engineer,Medium
38,42.3,146.5,13.13,no,Bangalore,Doctor,Medium
78,99.8,155.8,40.82,no,Kolkata,Doctor,Medium
48,69.6,165.6,21.45,no,Pune,Business,Medium
36,58.4,158.1,34.34,yes,Hyderabad,Freelancer,Medium
48,44.5,163.0,25.9,no,Chennai,Teacher,Low
70,66.7,169.5,18.35,no,Pune,Business,Low
49,67.8,165.3,25.77,yes,Delhi,Student,Medium
19,81.5,169.8,41.06,no,Pune,Business,Low
76,55.7,183.6,15.52,no,Delhi,Teacher,Low
69,62.0,187.8,22.23,no,Hyderabad,Teacher,Medium
27,56.1,173.7,11.72,no,Bangalore,Business,Low
19,66.7,183.4,18.86,no,Lucknow,Government,Low
19,40.1,166.0,44.49,no,Delhi,Private,Low
77,57.9,163.8,39.71,no,Hyderabad,Business,Low
41,79.4,169.2,19.93,no,Chennai,Freelancer,Low
34,51.6,166.9,8.35,yes,Mumbai,Freelancer,Medium
49,85.0,176.8,22.16,no,Pune,Private,Low
33,83.1,170.1,39.04,yes,Mumbai,Government,Low
33,84.4,185.1,4.1,no,Hyderabad,Student,Medium
63,69.9,171.2,37.78,yes,Delhi,Freelancer,Low
56,68.6,162.9,34.64,no,Kolkata,Government,Medium
70,74.8,165.3,5.1,no,Chennai,Engineer,Medium
48,89.8,164.1,32.51,yes,Lucknow,Freelancer,Medium
60,88.4,177.3,16.34,no,Kolkata,Teacher,Low
41,45.1,168.9,10.51,no,Bangalore,Engineer,Medium
18,56.9,171.2,20.47,yes,Hyderabad,Government,High
28,54.2,174.2,11.86,no,Pune,Student,Low
72,80.9,175.4,41.58,yes,Pune,Doctor,Low
38,59.8,180.6,37.62,no,Lucknow,Doctor,Medium
21,66.9,173.4,49.08,no,Delhi,Government,Medium
24,95.6,160.4,27.64,no,Hyderabad,Freelancer,High
43,86.8,165.1,6.28,yes,Pune,Engineer,High
64,90.6,165.1,19.65,yes,Bangalore,Private,Low
67,59.2,162.7,42.25,no,Pune,Business,Low
29,40.0,180.4,21.05,no,Pune,Teacher,High
48,64.1,168.5,23.87,no,Kolkata,Private,High
34,48.4,171.8,21.77,no,Pune,Engineer,Low
50,40.8,173.3,13.3,no,Chennai,Business,Low
28,86.9,172.1,5.51,no,Kolkata,Student,Medium
45,56.6,173.1,10.67,no,Mumbai,Freelancer,Low
49,57.9,194.1,19.47,yes,Pune,Business,High
18,64.5,176.8,13.78,no,Kolkata,Student,Medium
64,94.7,160.8,29.49,no,Kolkata,Freelancer,High
45,67.6,173.2,31.47,no,Pune,Engineer,Low
70,84.3,171.1,29.36,no,Kolkata,Doctor,High
59,65.3,156.1,6.08,yes,Pune,Government,Medium
24,46.3,146.2,34.01,no,Lucknow,Teacher,Low
19,52.2,171.4,20.46,no,Lucknow,Engineer,Low
59,69.9,167.2,44.15,no,Kolkata,Private,Medium
41,71.6,158.5,27.23,no,Chennai,Freelancer,Medium
21,78.1,164.6,6.06,no,Delhi,Doctor,Low
61,78.1,167.4,2.44,no,Chennai,Student,Low
36,83.5,164.2,35.72,no,Hyderabad,Teacher,High
43,58.5,172.7,21.22,no,Bangalore,Business,Medium
28,97.4,171.8,15.82,no,Mumbai,Freelancer,Medium
57,98.8,178.0,23.46,no,Delhi,Engineer,Medium
67,62.2,181.6,5.47,yes,Pune,Business,Medium
60,58.1,176.4,20.82,no,Hyderabad,Teacher,High
28,43.2,163.2,17.11,yes,Pune,Engineer,Medium
62,72.6,171.7,40.41,no,Lucknow,Private,Low
20,76.8,153.9,10.39,no,Pune,Engineer,Medium
29,61.3,165.3,38.3,no,Hyderabad,Private,Medium
20,74.2,144.6,26.02,no,Mumbai,Freelancer,Medium
59,49.2,166.5,5.93,yes,Mumbai,Government,Low
44,84.5,164.6,48.54,no,Delhi,Business,High
66,62.0,176.9,37.24,no,Hyderabad,Business,Medium
71,74.3,160.3,14.48,no,Hyderabad,Private,Low
19,73.2,171.7,29.92,yes,Delhi,Private,Low
66,40.6,166.2,45.2,no,Lucknow,Doctor,Low
33,82.5,165.7,46.68,no,Hyderabad,Government,Low
19,58.2,162.3,37.1,yes,Bangalore,Private,Low
77,73.0,173.0,36.93,no,Lucknow,Business,Medium
71,48.9,168.4,15.31,no,Chennai,Student,Low
47,62.8,160.4,49.51,yes,Pune,Doctor,Medium
37,75.4,171.3,13.69,yes,Pune,Business,Low
55,53.8,173.1,6.29,no,Delhi,Engineer,High
45,54.6,185.3,48.91,no,Hyderabad,Business,Medium
42,71.9,164.2,9.34,no,Bangalore,Government,Medium
49,67.5,166.1,27.04,no,Kolkata,Private,Medium
78,75.2,157.1,24.48,no,Delhi,Teacher,High
27,64.5,165.5,42.71,no,Chennai,Doctor,Medium
77,79.6,159.4,21.04,no,Kolkata,Private,Medium
59,61.5,181.0,26.1,no,Kolkata,Engineer,Medium
57,79.0,175.1,4.1,no,Kolkata,Business,High
50,56.4,159.2,11.98,no,Lucknow,Private,Medium
30,60.8,160.2,41.98,no,Pune,Private,Medium
73,81.0,164.5,24.96,no,Kolkata,Teacher,Low
58,62.3,183.0,13.08,yes,Mumbai,Doctor,Medium
71,52.4,163.9,19.71,yes,Chennai,Doctor,Medium
59,96.0,168.2,15.68,no,Bangalore,Private,Low
64,69.5,185.3,28.7,yes,Delhi,Doctor,Medium
54,77.1,174.2,4.47,no,Lucknow,Freelancer,Medium
71,40.0,155.5,12.8,no,Bangalore,Engineer,Low
33,90.0,151.7,19.04,yes,Pune,Freelancer,Medium
62,109.7,170.9,46.55,yes,Mumbai,Business,Medium
39,88.6,193.0,31.92,no,Kolkata,Engineer,Low
74,90.8,183.6,26.2,yes,Hyderabad,Student,Medium
37,63.9,173.8,11.16,no,Lucknow,Business,Low
67,73.8,177.9,28.78,no,Delhi,Student,Medium
